id,enabled,deleted,exclusive,title,priority,apply_to,filters,conditions,product_adjustments,cart_adjustments,buy_x_get_x_adjustments,buy_x_get_y_adjustments,bulk_adjustments,set_adjustments,other_discounts,date_from,date_to,usage_limits,rule_language,used_limits,additional,max_discount_sum,advanced_discount_message,discount_type,used_coupons,created_by,created_on,modified_by,modified_on
188,1,0,0,"Descuento Nivel II lote 690",48,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""8588988733933""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""690"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,1,"2023-09-19 21:23:39"
77,1,0,0,"Descuento Nivel II lote 700",49,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6810280331534"",""760412295134"",""6925553489574"",""8588988597115"",""8588088635015"",""8588088597184"",""8588088597269"",""760412333096"",""8588988729431"",""8588988729417"",""8588988729424"",""8588988729400"",""4890000902185"",""760412270148"",""8588988741594"",""760412263317"",""760412263324"",""760412263300"",""9669669801154"",""8588988711702"",""8588988723764"",""8588988762582"",""8588988783952"",""8588988734039"",""8588988666040"",""8588988779566"",""8588988799090"",""8588988779559"",""8588988666071"",""8588988695064"",""8588988802486"",""8588988805036"",""8588988666019"",""8588988794255"",""8588988507992"",""9005001676897"",""760412328016"",""6924271685183"",""8588988783938"",""8588988783921"",""8588988733148"",""8588988730963"",""8588988730918"",""8588988799267"",""8588988710125"",""760412337926"",""4890000520402"",""9669669807200"",""9669669804100"",""8588988783914"",""8588988719494"",""85889888103320"",""8588988757649"",""8588988912673"",""8588988892616"",""8588988896546"",""8588988893217"",""8588988893224"",""8588988923754"",""8588988923617"",""8588988923600"",""8588988998097"",""8588988998103"",""8588981087347"",""8588981084162"",""8588988814533"",""8588981084223"",""8588988795467"",""8588988896713"",""8588988829940"",""8588981147249"",""8800577010448"",""8800577010455"",""8800577010363"",""8800577010417"",""8800577010387""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""700"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],146,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-21 10:46:56"
79,1,0,0,"Descuento Nivel II lote 710",50,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""8588981087460""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""710"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],20,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-05 12:56:01"
80,1,0,0,"Descuento Nivel II lote 740",51,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372601167""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""740"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],9,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-05 12:56:57"
81,1,0,0,"Descuento Nivel II lote 750",52,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412337070"",""8588981009691-1"",""8588981001732"",""8588981115477"",""8588981140950""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""750"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],15,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-21 10:47:50"
82,1,0,0,"Descuento Nivel II lote 790",53,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6972544601668"",""9669669500156"",""760412292614"",""760412292607"",""760412299330""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""790"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],45,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-05 12:58:43"
83,1,0,0,"Descuento Nivel II lote 800",54,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6955967644023"",""7709762657554"",""760412335694"",""8588988673673"",""8588988723323"",""9622629000363"",""760412292324"",""760412292492"",""760412292522"",""760412333423"",""9622629000769"",""9622629000899"",""8588988710613"",""760412262556"",""760412291587"",""9622629002251"",""6975222514502"",""760412269944"",""6971690680121"",""6980170780381"",""760412302139"",""6975222514632"",""6975222514632-01"",""8588988764265"",""760412263584"",""760412338022"",""6975222515325"",""6975222515257"",""6982732511334"",""6988131549422"",""8588988737092"",""6903072420506"",""6931848016479"",""8588988816261"",""6920243911519"",""760412296872"",""760412334352"",""760412298067"",""9669669801116"",""7822456322351"",""760412333256"",""760412333263"",""8588988601713"",""8588988796327"",""8588988812836"",""7822456306924"",""8588988932879"",""8588988893705"",""8588988821968"",""8588988942588"",""8588988927585"",""7822456164418"",""760412335991"",""760412291259"",""8588988911850"",""8588988994914"",""8588981009769"",""8588988824204"",""8588981002371"",""8588981002425"",""8588981011533"",""8588981009745"",""8588988970918"",""6931848030680-1"",""6931848030697"",""9786062063061"",""8588981023789"",""8588981080843"",""8588981074729"",""8588981039483"",""8588981156937"",""8588988770013"",""760412311025"",""760412311049"",""760412292539"",""6924372616796"",""6323956080013"",""6976623805039"",""6931848030666"",""8800577018512"",""8588981196278"",""760412337100"",""7604122912802""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""800"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],352,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-21 10:50:09"
85,1,0,0,"Descuento Nivel II lote 840",55,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412332587"",""6903072375363""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""840"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],5,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-10 12:06:40"
87,1,0,0,"Descuento Nivel II lote 890",56,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6972544607578"",""6924372625842"",""8588988732400"",""6903072413508"",""8588988732301"",""8588988938451""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""890"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],31,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-07-09 12:32:13"
88,1,0,0,"Descuento Nivel II lote 900",57,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""8588988608743"",""8588988608729"",""8588988577254-7"",""8588988577254-3"",""8588988577254-6"",""760412336097"",""760412291938"",""760412291891"",""7822456128304"",""8588988607180"",""4890000930225"",""760412269968"",""4890000902529"",""7709792670011"",""760412263119"",""8588988577254 -2"",""760412337452"",""8588988643164"",""8588988642785"",""8588988724542"",""6905798666985"",""8588988642778"",""6931848011771"",""760412270223"",""8588988635626"",""6931848030642"",""7822456341345"",""760412302252"",""760412302184"",""8588988651411"",""6931848009778"",""9622629003814"",""760412263713"",""7822456342700"",""7822456329206"",""9669669106624"",""8588988727260"",""8588988727246"",""6903072425822"",""6903072425839"",""6975975012065"",""760412299422"",""9669669300541"",""9669669300558"",""7822456147886"",""7822456136507"",""8588988917807"",""8588988607203"",""8588988632076"",""9005139676899"",""8588988924836"",""8588988824709"",""MG0090"",""7822456343257"",""7822456306856"",""MG00SKINCARE"",""9669669700709"",""8800577003136"",""8800577003136-1"",""8800577001941"",""7701303966002"",""8588981091474"",""8588981125773"",""760412291570""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""900"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],256,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-21 10:51:49"
152,1,0,0,"Descuento Nivel II lote 990",58,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""8588988891862""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""990"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],10,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,297,"2026-03-21 10:23:45"
95,1,0,0,"Descuento Nivel II lote 1000",59,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""8588988618438"",""6972544607110"",""6933495885798"",""6903072410941"",""6903072401208"",""760412335960"",""760412326326"",""760412295110"",""7604123323652"",""760412333935"",""6888880001560-6"",""8588988570071"",""7604123323348"",""6924372625606"",""760412291662"",""6981544202041"",""760412291488"",""6924372601228"",""760412291877"",""760412332846"",""6882953222128"",""900412259907"",""760412292744"",""6924372671214"",""6972544601293"",""6903072417407"",""6934520140899"",""6903072415946"",""6975222510603"",""760412292997"",""760412269876"",""760412270063"",""760412269821"",""760412269937"",""6924372623923"",""760412262280"",""6907240022783"",""760412270087"",""760412291945"",""760412262457"",""9660669105900"",""7604123324192"",""7877771365316"",""760412290313"",""760412270216"",""7877771305565"",""7877771309983"",""760412292720"",""760412332891"",""760412292218"",""7822456317180"",""760412263508"",""8588988553944"",""8588988663360"",""8588988663308"",""8588988663322"",""8588988672942"",""6975222513055"",""6975222545346"",""6907240023773"",""6972102022027"",""760412302276"",""760412262648"",""7707011543900"",""760412262877"",""7877771393296"",""6925108685789"",""6903072423866"",""6971072790042"",""760412311483"",""7877771368362"",""MG00006"",""760412337155"",""760412263621"",""760412338008"",""760412337162"",""7877771312440"",""7877771311672"",""6973451223189"",""6982343280360"",""7822456328186"",""8588988822514"",""760412302191"",""760412262884"",""760412263690"",""7807910044759"",""6933495862508"",""7877771311238"",""8588988605728"",""8588988605681"",""6985887896738"",""760412263362"",""6903072416172"",""6941472804267"",""6903072419630"",""6997963613436"",""760412302221"",""6903072430475"",""6933495862560"",""8588988554064"",""7822456391265"",""7822456386049"",""7822456385950"",""7822456391272"",""8588988606862"",""6982732595969"",""6975975011587"",""6962594890860"",""760412298838"",""760412263622"",""6922678650698"",""6829532200313"",""8588988727178"",""6975222514656"",""6972544600760"",""6888880001560-3"",""8588988577254-5"",""6888880001560-7"",""9669669803127"",""9669669400777"",""746817043129"",""9003125676892"",""6915440124978"",""7822456338321"",""7822456342380"",""8588988813840"",""760412321833"",""9003152676896"",""9669669804773"",""9669669103067"",""9669669000489"",""6941804203454"",""8588988727208"",""8588988721596"",""8588988810412"",""8588988810399"",""8588988817619"",""8588988578879"",""8588988655310"",""8588988758943"",""8588988655631"",""8588988655532"",""8588988655648"",""6901234567885"",""760412263577"",""6903072433230"",""6903072433773"",""6903072428625"",""760412270230"",""6903072420872"",""6903072427321"",""8588988732950"",""8588988796631"",""8588988813970"",""6972122022761"",""6915441019013"",""760412335335"",""6903072412907"",""760412299293"",""760412338053"",""6941804201436"",""6941804204611"",""6941804206950"",""6941804203515"",""6941804203552"",""6903072429875"",""6975222515400"",""6975222513543"",""7877771376725"",""760412299439"",""760412299491"",""760412299484"",""760412262266"",""760412299415"",""760412299446"",""760412299477"",""760412262846"",""760412265007"",""6941804201115"",""6971836879716"",""8588988560201"",""7822456328520"",""8588988812911"",""7877771375902"",""7822456317494"",""7822456332091"",""8588988830366"",""8588988830359"",""6941804203553"",""760412263409"",""760412299453"",""FT5010"",""760412338213"",""760412338220"",""760412292638"",""7802190020119"",""7468170431438"",""7468170431124"",""760412299262"",""6924372659144"",""760412338183"",""760412299385"",""760412338084"",""760412338091"",""8588988823078"",""8588988823108"",""C066"",""C067"",""7805800560029"",""841265106195"",""841265106706"",""760412263393"",""760412336684"",""6960660619230"",""6924372659991"",""760412335328"",""8800577000227"",""760412262990"",""6924372659274"",""6970873870328"",""760412336653"",""7822456348764"",""9005157676895"",""7805251120032"",""7805250770009"",""7822456163459"",""760412338046"",""760412264765"",""8800577001101"",""6972544606397"",""760412309039"",""8588988923440"",""8588988810702"",""8588988923464"",""8588988607234"",""9669669101193"",""7805250351277"",""6982465646457"",""8588988802097"",""9669669101605"",""6972544600340"",""6941804206639"",""6903072438525"",""760412337698"",""6903072436996"",""6903072436507"",""7805250960004"",""7805250040133"",""7805250650004"",""6941804209272"",""6941804208145"",""9669669812846"",""9669669812853"",""6972544604140"",""6924372654026"",""760412262624"",""8800577000203"",""760412332754"",""760412337940"",""8588988928100"",""8800577000586"",""9669669802281"",""7822456197393"",""7822456197386"",""7822456197409"",""760412291853"",""760412299347"",""760412290948"",""8588988607203"",""8588988607173"",""6973726251367"",""8588988960100"",""8588988958091"",""8588988958053"",""8588988982348"",""8800577002238"",""8800577002283"",""8800577002375"",""8800577002269"",""8800577002320"",""8588988995324"",""8588988607227"",""9669669303412"",""9669669303382"",""8588988943400"",""8588988943240"",""8800577003044"",""7805251150008"",""7805250340004"",""760412298845"",""6942229800174"",""6903072432684"",""6903072424115"",""6924372672228"",""6903072437238"",""6924372631294"",""6903072441495"",""6903072412129"",""6903072441471"",""760412270391"",""8588981015791"",""6323956010201"",""6323956010195"",""6323956010263"",""6323956010249"",""8588981016071"",""8588988996826"",""760412298913"",""747643043086"",""8588988964085"",""6952743800574"",""841265104290"",""841265104283"",""760412262464"",""8588988587048"",""MG00COFIAS"",""7822456152088"",""8588988928131"",""6971375210544"",""8588988824075"",""7822456146124"",""7822456134671"",""6924372659700"",""6973828040739"",""6903072428144"",""8588988963927"",""8588988963910"",""8588988963910-1"",""8588988963958"",""6323956010058"",""6323956010461"",""6323956010447"",""6323956010430"",""6323956010379"",""6323956010423"",""8588988607135"",""6903072443390"",""7877771313133"",""6903072435616"",""760412332723"",""6903072420032"",""760412296544"",""760412296537"",""7805250770139"",""8800577003167"",""8800577002771"",""8800577003099"",""8800577007066"",""7805250150016"",""6960037160037"",""8588988981969"",""8588988981990"",""8800577007332"",""8800577002801"",""8800577000449"",""8800577001903"",""760412338176"",""8800577006663"",""8588988954703"",""8588988988585"",""6323956010485"",""6323956010386"",""6323956010393"",""6323956010416"",""6323956010409"",""6323956010492"",""6323956010515"",""6323956010508"",""6976068958086"",""8588981021457"",""MGESPUMA"",""6972321127770"",""6942017800690"",""6971764129358"",""6942017800676"",""6977017880403"",""6985356780575"",""760412269456"",""8588981022423"",""8588988927110"",""8588988727284"",""8588988927103"",""8588988927073"",""8588988810634"",""8588981010666"",""8588981010604"",""85889810974348"",""760412270193"",""6323956010003"",""6972544605055"",""6971836879594"",""6970975192717"",""6933495820805"",""6992670220021"",""6941349360735"",""6933495864120"",""7805250050033"",""7805251080015"",""6941804206028"",""9005210676893"",""6323956010478"",""6323956010539"",""6323956010522"",""6323956010614"",""6323956010621"",""6323956010607"",""6971764129679-3"",""6971764129679-4"",""6971764129679-5"",""6971764129679-6"",""6971764129679-7"",""9669669700365"",""7805250660003"",""7805250480014"",""8800577006670"",""760412332747"",""9669669610626"",""6973828040319"",""9669669610411"",""6941804212012"",""9669669420775"",""841265106683"",""8800577002610"",""8800577002634"",""8800577002696"",""9669669817544"",""9669669817568"",""9669669817575"",""9669669817537"",""9669669815915"",""9669669815908"",""8800577007417"",""8800577006885"",""8800577006878"",""8800577007356"",""8800577007424"",""8800577006601"",""8455987690003"",""6958816200258"",""6323956010638"",""6323956010034"",""6323956010027"",""6323956010836"",""6323956010799"",""6323956010812"",""6323956010805"",""6323956010850"",""8588981044517"",""8588981111844"",""8588981091948"",""8588981087613"",""8588981065826"",""6903072450138"",""6976289195635"",""8800577008315"",""8800577008582"",""6941804212920"",""MG0RIMEL"",""6903072455294"",""6971108355849"",""8800577008001"",""8800577006847"",""8800577006830"",""8800577008575"",""8800577003624"",""6323956010683"",""6323956010676"",""6323956010768"",""6323956010751"",""6323956010652"",""6323956010669"",""6942349743481"",""760412330828"",""6976068957911"",""6942349717796"",""6942349732577"",""6942349758133"",""6942349741173"",""6942349724220"",""6942349758171"",""6942349711329"",""6942349715839"",""6942349741005"",""6942349758157"",""6942349744020"",""6942349717604"",""6942349727535"",""6942349709890"",""6976068957294"",""6941349383888"",""6977017881196"",""7805250225080"",""6942349711411"",""8800577010240"",""8800577007516"",""6953565423040"",""8800577003211"",""7822456318361"",""8800577009398"",""6974772945279"",""8800577009749"",""6924372663394"",""8800577011773"",""8800577009084"",""8800577006922"",""8800577010226"",""8800577009435"",""8800577009091"",""8800577011162"",""8800577009336"",""8800577011162-22"",""8588981159464"",""8588981159990"",""8588981159471"",""8588981140141"",""8588981159778"",""8588981159518"",""8588981159877"",""8588981129597"",""8588981159839"",""8588981129436"",""8588981065956"",""8588981124295"",""8588981148666"",""8588981021440"",""8588981147676"",""8588981145146"",""8588981117396"",""8588981117488"",""8588981117341"",""8588981116962"",""8588981117525"",""8588981145399"",""8800577009275"",""8800577010127"",""8800577007813"",""8800577008711"",""8800577009701"",""8800577009268"",""6323956010027-1"",""6976068956303"",""8588981124684"",""8588981173682"",""8588981173682-1"",""8588981095823"",""8588981099449"",""8588981143722"",""8800577008926"",""8800577011711"",""8800577010219"",""8800577010325"",""8800577008179"",""8588981089327"",""8588981091122"",""8588988785727"",""8588981091153"",""8588981091139"",""8588981082250"",""8800577008872"",""8800577011957"",""760412298890"",""8800577009015"",""8800577009039"",""8800577010073"",""8800577010035"",""8800577008988"",""8800577009046"",""6941804215273"",""6941804213064"",""8800577013487"",""760412334703"",""8800577013999"",""8800577010011"",""8800577010516"",""8800577009619"",""8800577014033"",""8800577013951"",""8800577014248"",""8800577008650"",""8800577010103"",""8800577014026"",""8800577009800"",""760412260231"",""760412260057"",""8800577009916"",""6323956011307"",""6323956011291"",""6323956011253"",""6323956011246"",""6323956011260"",""6323956011239"",""8800577014194"",""8800577010134"",""8800577013746"",""8800577009183"",""8800577009190"",""8800577010547"",""8800577010769"",""8588981119673"",""8800577009718"",""8800577003419"",""8588981124660"",""8800577011728"",""8800577010745"",""8800577016419"",""8800577016303"",""8588988933876"",""8800577012848"",""8800577006748"",""8588981224216"",""6323956021290"",""8800577014545"",""8800577002061"",""8800577008964"",""8800577007639"",""8800577010479"",""8800577014163"",""8800577016433"",""8800577012268"",""8800577012275"",""8800577012367"",""760412299965"",""8800577010752"",""8800577007684"",""8800577008933"",""6976289194942"",""6972544605789"",""8800577015214"",""6975134533882"",""8800577014996"",""8800577010950"",""8800577011902"",""760412262242"",""6975975013819"",""6952154875994"",""8800577016174"",""8800577015566"",""8800577014989"",""8800577013654"",""6925346332452"",""6942349711428"",""6942349763397"",""8800577014606"",""6323956011673"",""8588981286740"",""8800577008940"",""6977017880403-1"",""6323956010980"",""6323956010973"",""6941804202396"",""7804666441060"",""8800577018284"",""8800577018291"",""8800577019380"",""8800577019670"",""760412335236"",""8800577018925"",""7805250740002"",""7805800500018"",""7604123324338"",""6810280331589"",""760412263591"",""8800577011438"",""8800577011445"",""6323956024697"",""6323956028008"",""0760412295363"",""77325962955940"",""6925977028885"",""77334021512243"",""0760412297169"",""6915441019044"",""9003176676896"",""8800577001095"",""8800577001088"",""6323956010010"",""7276328001804"",""7776327001800"",""7476327001809"",""7376327001802"",""7804666441053"",""7804666441084"",""7804666441121"",""7804666441022"",""77427711198108"",""7804666441107"",""7804666441015"",""77392666612828"",""77427810779303"",""77410133837297"",""77410123259940"",""77428913559897"",""77428692918474"",""77428132284068"",""77428142584692"",""77410334336682"",""77394439406673"",""77394134917061"",""77394393497468"",""77428935465773"",""77427825054516"",""6323956011031"",""77410151055596"",""77428194723157"",""77410395866423"",""77410384177201"",""77427844908681"",""77410365949171"",""77427860359231"",""6323956010874"",""6323956010782"",""6323956010843"",""77410349594486"",""6323956011611"",""6323956010645"",""760412291051"",""8800577016853"",""8800577016846"",""8800577012152"",""6323956020125"",""6323956022013"",""6323956013615"",""6323956013387"",""6323956013509"",""6323956013585"",""6942349736551"",""6942349741012"",""77729981735950"",""8800577000326"",""6903072425761"",""6971108359526"",""8800577015412"",""8800577012817"",""8800577062485"",""8800577003433"",""8800577003235"",""760412336257"",""6971072790011"",""760412310004""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1000"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],965,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-05-28 11:17:16"
97,1,0,0,"Descuento Nivel II lote 1040",60,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372624876""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1040"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],0,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-10 14:32:46"
98,1,0,0,"Descuento Nivel II lote 1090",61,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372660041"",""760412262532""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1090"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],12,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-10 14:35:38"
99,1,0,0,"Descuento Nivel II lote 1100",62,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""7822456318217"",""7822456326335"",""760412335274"",""6903072417506"",""760412290306"",""760412269906"",""6931978116193"",""6924372660034"",""760412337353"",""760412298753"",""760412298760"",""760412335915"",""8588981002982"",""8588981003040"",""8800577007479""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1100"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],131,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-08-19 12:14:53"
