"SKU","ID","Tipo","Nombre","Precio normal","_bgm_min_1","_bgm_descuento_1","_bgm_min_2","_bgm_descuento_2","_bgm_modo_descuento","reglas"
"760412299446","19414","variable","Iluminador En Polvo Con Esponja","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009084","29396","simple","Iluminador en polvo fit Max belle","2200","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6924372663394","29384","simple","Iluminador Febble corazon","3600","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6972544605055","26124","variable","Iluminador liquido Highlight Romantic Beauty 3g","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577006601","27289","simple","Iluminador liquido Max belle","2590,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009916","30623","variable","Iluminador Space Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010035","30095","variable","Iluminador Stick Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956020903","31359","variable","Jabón Bubbaluu 100gr","","3","1000","12","500","unico","#37 Descuento lote 1000 ; #66 Descuento Nivel II lote 500"
"6974772945279","12036","simple","Jabon Facial De Arroz Bioaqua","3490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981224216","23441","variable","Kit  Pestañas Por Punto","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577014545","33510","simple","Kit 3 Esponjas de Maquillaje Max belle","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"0794862370714","3673","simple","Kit Brasil Cacau 3 Pasos","23000","3","3000",,,"unico","#50 Descuento lote 3000"
"6941349341017","25418","simple","Kit Cuidado Facial 24K Kormesic 6 Pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"6974772949628","25416","simple","Kit Cuidado Facial Bioaqua Camelias 6Pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"6976068951230","25415","simple","Kit Cuidado Facial Sadoer Snail 6 Pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"6941349362074","25413","simple","Kit De Cuidado Facial Sadoer Con Extracto De Granada 6 Pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"6976504688140","25414","simple","Kit De Cuidado Facial Sadoer Raiz De Regaliz Con Vitamina C 6 Pcs","19990,00","3","3000",,,"unico","#50 Descuento lote 3000"
"88005770077450","33794","simple","Kit de esponjas Perfect Finish 12pcs","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669930397","23426","simple","Kit De Liftting De Pestañas Iconsign Ref:93039","8990","3","1000",,,"unico","#37 Descuento lote 1000"
"760412290313","10376","variable","Kit De Skin Care Accesorios","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6924271685183","17531","simple","Kit Para Perfilado De Cejas Y Moldes","1490","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8455987690003","27364","variable","Labial colores Halloween","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412263560","22958","variable","Labial Doble Love Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577008315","28418","simple","Labial en barra Beauty lipstick Ushas","2490,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577000227","20811","variable","Labial En Barra Matte Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577008872","30033","variable","Labial en barra max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804206028","26102","simple","Labial Lip stick Romantic beauty","2300","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804206950","18905","variable","Labial Liquido Matte Kiss","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577012367","33581","variable","Labial liquido matte Teddy Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577008926","29922","variable","Labial Liquido Matte Ultra Hd Max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009718","32465","variable","Labial liquido matte Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577000449","24752","variable","Labial Matte 2 En 1 Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804206639","21583","variable","Labial Matte En Forma De Botella","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6958816200258","27365","simple","Labial negro Halloween","1890,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299347","22405","simple","Labial Paleta Liquido Mate Flamenco","2190","3","890","12","1000","unico","#34 Descuento lote 890 ; #95 Descuento Nivel II lote 1000"
"683609906548","9609","variable","Labial Voluminizador Plump & Pout Beauty Creations","","3","1000",,,"unico","#37 Descuento lote 1000"
"9003274676897","17352","simple","Lámpara De Uñas Flor De Loto Cherimoya","10990","3","2500",,,"unico","#155 Descuento lote 2500"
"760412337308","12027","variable","Lapiz 4 En 1 Beautiful Face","","3","1000","12","1400","unico","#37 Descuento lote 1000 ; #110 Descuento Nivel II lote 1400"
"8800577011902","34390","variable","Lapiz de Cejas a Prueba de Agua Febble","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412262167","23461","variable","Lapiz De Cejas Flamenco","","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"6903072420872","18006","variable","Lapiz De Cejas Microblanding 2 En 1 Kiss Beauty","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6924372616796","34375","variable","Lapiz De Cejas Ushas","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"7806010280196","9024","simple","Lápiz De Cera Tomador De Cristales","1000","3","200","12","400","unico","#6 Descuento lote 200 ; #144 Descuento Nivel II lote 400"
"760412291501","33535","simple","Lapiz De Ojos Cremoso Blanco","1150","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"760412291518","16610","simple","Lapiz De Ojos Cremoso Negro","1150","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"760412263362","12260","variable","Lapiz De Ojos Retractil Colors","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988797256","20688","simple","Lapiz De Puntos Negros","1100","3","300","12","600","unico","#9 Descuento lote 300 ; #158 Descuento Nivel II lote 600"
"8800577006830","28430","simple","Lapiz delineador de labios Flamenco","2090,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412337773","33381","variable","Lápiz delineador de labios Ushas","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"760412332792","3890","variable","Lápiz delineador de ojos Glitter","","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"6903072415946","7483","variable","Lapiz Delineador De Ojos Retractil","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412337940","22092","variable","Lapiz Delineador En Gel Max Belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577006847","28429","simple","Lapiz Iluminador en barra Flamenco","2490,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412263690","12035","variable","Lapiz Iluminador Only You Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412332778","4202","variable","Lapiz Ojos Y Labios Max Belle","","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
"9669669000489","17526","simple","Lápiz Quirurgico Morado","2090","3","400","12","1000","unico","#14 Descuento lote 400 ; #95 Descuento Nivel II lote 1000"
"8800577008179","29962","variable","Lapiz sombra de ojos Max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412270216","10482","variable","Lapiz Sombra En Crema Metalizada Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981002371","24745","variable","Lavero Con Pompon Orejitas Ref:100237","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8588981147676","29764","variable","Lazo de cabello Animal print","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981071353","28238","variable","Lazo de cabello con perlas Ref:107135","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981016071","23400","simple","Lazo De Cabello Negro Ref:101607","1700","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981020719","28239","variable","Lazo de cabello Ref:102071","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981148666","29754","variable","Lazo de cabello Ref:114866","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988955830","28213","simple","Lazo de cabello Ref:95581","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988955977","21543","variable","Lazo De Cabello Ref:95597","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988955601","25383","simple","Lazos De Cabello 2Pcs Ref:95560","1000,00","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9005079676898","17350","simple","Lima De Uñas 100/180 Cherimoya","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9005080676894","17361","simple","Lima De Uñas 200/240 Cherimoya","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9005001676897","17358","simple","Lima De Uñas 7 Step Cherimoya","1300","3","300","12","700","unico","#9 Descuento lote 300 ; #77 Descuento Nivel II lote 700"
"9003038676897","39721","simple","Lima De Uñas Profesional 100/180 Cherimoya","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9005116676898","17349","simple","Lima De Uñas Sponge 100/180 Cherimoya","1100","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9005117676897","20478","simple","Lima Sponge Cherimoya 200/240","1100","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"9003165676890","20459","simple","Lima-Buffer Cherimoya 100-180","1100","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"MG00013","1614","simple","Limpiador De Brochas","1200","3","210","12","510","unico","#7 Descuento lote 210 ; #67 Descuento Nivel II lote 510"
"760412311971","34751","simple","Limpiador Facial Acido Hialuronico B5 Flamenco 130g","3900","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6942349741005","28917","simple","Limpiador facial arroz Bioaqua 100g","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6942349758157","28919","simple","Limpiador facial arroz negro Kormesic 100g","2490,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7822456306856","23767","variable","Limpiador Facial Ballena","","3","400","12","900","unico","#14 Descuento lote 400 ; #88 Descuento Nivel II lote 900"
"8800577012053","29392","variable","Limpiador facial balsamo desmaquillante Febble 78g","","3","1000",,,"unico","#37 Descuento lote 1000"
"760412311865","31084","simple","Limpiador facial Colageno 120g Flamenco","4000","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011315","34790","simple","Limpiador Facial con Acido Hialuronico Flamenco 120g","3900","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011384","35703","simple","Limpiador Facial con Acido Salicílico Flamenco 120g","3900","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6942349712043","28920","simple","Limpiador facial control de grasa y anti acne Centella asiatica Bioaqua 100g","3490,00","3","800","12","1300","unico","#31 Descuento lote 800 ; #108 Descuento Nivel II lote 1300"
"8588988917814","23488","variable","Limpiador Facial En Forma De Labios","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"6323956023256","40032","simple","Limpiador Facial Hidratante Aloe vera Bubbaluu","3990","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"77704994005551","39094","simple","Limpiador facial hidratante niacinamide bubbaluu","3990","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"760412311131","4371","simple","Limpiador Facial Vitamina C Flamenco","3500","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6942017800690","25018","simple","Limpiador Facial Vitamina C Kormesic 100Ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412309039","5853","variable","Linea De Cuidado De Uñas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669303382","23006","simple","Linterna De Uñas Portatil Ref: 30340","4490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577000203","22081","variable","Lip Gloss Oil Febble","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577018925","39077","variable","Lip gloss ositos","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577015412","32409","variable","Lip gloss Ushas Gatito con destellos","",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"8800577003419","25772","simple","Lip gloss Volume Febble","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412262648","10977","variable","Lip Gloss Y Labial 2 En 1 Flamenco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009336","29454","variable","Lip oil vitamina E Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988824204","24744","variable","Llavero Corona Con Pompon Ref:82420","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"8588981173682-1","29893","variable","Llavero de Peluche Dinosaurio","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981099449","29906","variable","Llavero de Peluche Ref: 109944","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981173682","29886","variable","Llavero de Peluche Ref:117368","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981095823","29899","variable","Llavero de Peluche Tortuga Ref:109582","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669813850","21784","variable","Llaveros De Kuromi Ref: 81385","","3","500","12","1200","unico","#19 Descuento lote 500 ; #104 Descuento Nivel II lote 1200"
"9669669813584","21803","variable","Llaveros De Sanrio Ref: 81358","","3","500","12","1200","unico","#19 Descuento lote 500 ; #104 Descuento Nivel II lote 1200"
"Locioncorporal5","26231","variable","Loción corporal 236ml","","3","1300","12","1800","unico","#44 Descuento lote 1300 ; #119 Descuento Nivel II lote 1800"
"6973828040739","23836","simple","Locion Corporal Mini Hello Kitty 50Ml","2190","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412311995","34754","simple","Loción Facial Acido Hialuronico B5 Flamenco 130g","3900","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6976068957294","28927","simple","Locion facial antiedad Bioaqua 130ml","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941349383888","28928","simple","Locion facial Arroz Bioaqua 120ml","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412311889","37595","simple","Loción facial colágeno flamenco","5200","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011346","34784","simple","Locion Facial con Acido Hialuronico Flamenco 130g","4800","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011414","35726","simple","Loción Facial con Acido Salicílico Flamenco 50g","4400","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011247","34725","simple","Loción Facial con Arroz Flamenco 150ml","4700","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011292","34809","simple","Loción Hidratante Ceramidas Flamenco 300g","4900","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"7822456602248","20335","simple","Maleta De Maquillaje De 3 Pcs","19990","3","4000",,,"unico","#51 Descuento lote 4000"
"6931848009778","12270","simple","Maquillaje De Niña Maleta Ostra","3400","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"6971072790196","12030","simple","Maquina De Cera Roll On","5990","3","1490",,,"unico","#180 Descuento lote 1490"
"8588988934088","21281","variable","Masajeador Facial Ref:93408","","3","500","12","1200","unico","#19 Descuento lote 500 ; #104 Descuento Nivel II lote 1200"
"6971108359526","10417","simple","MASCARA  DE PESTAÑAS VOLUME EYES ROMANTIC BEAUTY","3400",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"760412270063","8318","variable","Mascara De Pestañas De Colores Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010516","30409","simple","Mascara de pestañas Flamenco 3D","2600","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577008711","29807","simple","Mascara de pestañas Flamenco Volumising","2700","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577019670","39048","simple","Mascara de Pestañas Lash Lifting Volume USHAS","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577012848","33379","simple","Mascara de pestañas Ultra Volumen Flamenco","2790","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009275","29804","simple","Mascara de pestañas Ushas Color Negro","2490,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956025601","40424","variable","Máscara para Ojeras Bubbaluu","","3","500","12","600","unico","#19 Descuento lote 500 ; #158 Descuento Nivel II lote 600"
"77428111551371","28510","simple","Mascara Suero De Arroz Reania.y 500ml","3990,00","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6931848072024","35384","simple","Mascarilla Capilar Colágeno Flower Secret 500ml","4490","3","1000",,,"unico","#37 Descuento lote 1000"
"77394914110785","19342","simple","Mascarilla Capilar De Hello Kitty","3590","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"8800577011162","29450","variable","Mascarilla de labios Febble efecto voluminizador","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577011445","40020","simple","Mascarilla Facial Flamenco Acido hialuronico y Colageno","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577011438","40017","simple","Mascarilla Facial Flamenco Con Colageno y B5","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6928001833622","2003","simple","Mascarilla Facial Peel Off Caviar","2790","3","800","12","1300","unico","#31 Descuento lote 800 ; #108 Descuento Nivel II lote 1300"
"8800577011643","39030","simple","Mascarilla Facial Sirena Flamenco","1200","3","500","12","600","unico","#19 Descuento lote 500 ; #158 Descuento Nivel II lote 600"
"7876310001807","736","simple","Mascarilla Matizadora Blue Salonex 500ml","3990","3","800","12","1200","unico","#31 Descuento lote 800 ; #104 Descuento Nivel II lote 1200"
"7676310001803","40626","simple","Mascarilla Matizadora Grafito black Salonex 500ML","3990","3","800","12","1200","unico","#31 Descuento lote 800 ; #104 Descuento Nivel II lote 1200"
"7776310001800","40630","simple","Mascarilla Matizadora Violet Salonex 500ml","3990","3","800","12","1200","unico","#31 Descuento lote 800 ; #104 Descuento Nivel II lote 1200"
"8800577010134","32049","variable","Mascarilla Para Labios Lollipop Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412311025","5762","variable","Mascarilla para Manos Flamenco","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"760412311049","32474","variable","Mascarilla para Pies Flamenco","","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"6941349378884","26113","variable","Mascarillas faciales Bioaqua Skin radiance","",,,"12","400","unico","#144 Descuento Nivel II lote 400"
"6323956025557","40452","variable","Mascarillas Faciales Bubbaluu De Frutas","","3","500","12","600","unico","#19 Descuento lote 500 ; #158 Descuento Nivel II lote 600"
"7805250480014","26403","simple","Matte top coat 15ml Cherimoya","3800,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981011533","24764","simple","Mini Cajita De Accesorios De Cabello De Niñas","1500","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588988954703","24768","variable","Mini Cajita De Coles De Cabello","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988954758","24769","simple","Mini Cajita En Forma De Corazon De Accesorios De Cabello","1990","3","500",,,"unico","#19 Descuento lote 500"
"760412296544","24215","simple","Mini Cepillo De Cabello Antifrizz","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988893217","24762","simple","Mini Coles De Cabello De Colores Flor","1300","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988893224","24763","simple","Mini Coles De Cabello Marrones Flor","1300","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988823344","17671","simple","Mini Coles Negros:Ref82334","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988892616","20872","simple","Mini Gancheta De Colores Matte Ref: 89261","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588981087460","27925","variable","Mini gancheta de corazon 4cm ref:108746","",,,"12","710","unico","#79 Descuento Nivel II lote 710"
"8588988734039","16795","simple","Mini Ganchetas 3 Tonos","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988771638","25368","simple","Mini Ganchetas De Cabello Con Perlitas 2Pcs","1100,00","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988771676","25579","variable","Mini Ganchetas De Cabello Con Perlitas 2Pcs Corazon","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988794255","16844","simple","Mini Ganchetas De Cabello Ref:79425","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988799267","17703","simple","Mini Ganchetas De Niña Ref:79926","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588981084162","27927","simple","Mini ganchetas flores 4cm ref:108416","1390,00","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988779559","16805","simple","Mini Ganchetas Negras Ref: 77955","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988779566","16803","simple","Mini Ganchetas Negras Ref: 77956","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"9669669104767","26396","simple","Mini kit lifting de pestañas","1000,00","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"7822456306924","20668","simple","Mini Pega De Pestañas Eye","1600","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8588988733933","16861","simple","Mini Pinches De Cabello Flor Ref:73393","1390","3","400","12","690","unico","#14 Descuento lote 400 ; #188 Descuento Nivel II lote 690"
"8588988654306","16834","variable","Mini Pinches De Cabello Mariposa Ref:65430","","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988655945","16830","simple","Mini Pinches De Cabello Mariposa Ref:65594","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988666019","16841","simple","Mini Pinches De Cabello Niña Ref:66601","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988655891","16831","simple","Mini Pinches De Cabello Ref:65589","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988666071","16809","simple","Mini Pinches De Minie Ref:66607","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988655914","16799","simple","Mini Pinches De Unicornio","1000","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988757649","20780","simple","Mini Pinches Metalizados Corazon Ref:75764","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988912673","20781","simple","Mini Pinches Metalizados Flor Ref:91267","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988821968","20716","variable","Mini Pinches Para El Cabello De Mariposa","","3","500","12","800","unico","#19 Descuento lote 500 ; #83 Descuento Nivel II lote 800"
"85889888103320","20720","simple","Mini Pinches Para El Cabello Ref:81032","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988926328","24770","simple","Mini Pinches Y Coles De Cabello Niñas","1390","3","400",,,"unico","#14 Descuento lote 400"
"6915440102143","20671","simple","Mini Secador De Pestañas Portatil","7990","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"9669669802281","22371","variable","Molde De Uñas Dual System","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9003152676896","17420","simple","Molde Mariposa Para Acrilico Cherimoya","4990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6910957091089","12275","simple","Molde Para Cejas","600","3","200","12","300","unico","#6 Descuento lote 200 ; #55 Descuento Nivel II lote 300"
"6931848027482","12273","simple","Molde Para Delineados De Ojos","900","3","300","12","500","unico","#9 Descuento lote 300 ; #66 Descuento Nivel II lote 500"
